일련번호,정산지역코드,정류장ID,버스정류장명,정류장x위치값,정류장Y위치값,행정구역코드,,승차거래내역(환승포함),
806,26001,6800833,원봉2리마을회관,12718.7367,3629.8643,3611025000,,,
807,26001,6800834,영곡2리,12718.2598,3629.5317,3611025000,,,
808,26001,6800835,영곡리,12718.0857,3629.2105,3611025000,,,
809,26001,6800836,성덕2리,12716.5843,3628.336,3611025000,,,
810,26001,6800837,초정약수터,12714.9376,3629.9164,3611025000,,,
811,26001,6800838,대박리(광덕사),12714.9279,3629.6604,3611025000,,,
812,26001,6800839,대박리,12718.1735,3636.1139,3611025000,,,
813,26001,6800840,박산리,12718.1655,3636.1125,3611025000,,,
814,26001,6800841,박산고개,12719.5354,3629.6238,3611034000,,,
815,26001,6800842,신동,12717.9382,3635.4762,3611025000,,,
816,26001,6800843,신동1통,12717.7327,3635.8549,0,,,
817,26001,6800844,박산고개,12719.0826,3622.4696,0,,,
818,26001,6800845,박산리,12715.3216,3628.5048,0,,,
819,26001,6800846,대박리,12718.048,3626.4882,3611034000,,,
820,26001,6800847,대박리(광덕사),12713.6601,3636.0912,3611036000,,,
821,26001,6800848,초정약수터,12711.9082,3635.2932,3611036000,,,
822,26001,6800849,신동2통,12716.3568,3634.5046,3611036000,,,
823,26001,6800850,대동금탄동입구,12716.3602,3633.368,3611036000,,,
824,26001,6800851,금고동,12713.7904,3633.4158,3611036000,,,
825,26001,6800852,금고1통,12717.9166,3635.2997,3611025000,,,
826,26001,6800853,금고2통,12717.3902,3637.5335,3611025000,,,
827,26001,6800854,협진운수,12718.22,3636.1618,3611025000,,,
828,26001,6800855,구즉동주민센터입구,12714.9421,3629.7303,3611025000,,,
829,26001,6800856,협진운수,12718.9875,3635.5137,3611025000,,,
830,26001,6800857,금고동매립장,12716.1253,3638.7849,3611038000,,,
831,26001,6800858,금고동,12713.0339,3636.5842,3611036000,,,
832,26001,6800859,대동금탄동입구,12713.596,3627.114,3611051000,,,
833,26001,6800860,신동리.신동2통,12713.614,3627.12,3611051000,,,
834,26001,6800861,신동2통,12719.1109,3629.6727,3611025000,,,
835,26001,6800862,명학산업단지,12718.8514,3630.0864,3611025000,,,
836,26001,6800863,명학산업단지,12718.4419,3630.0193,3611025000,,,
837,26001,6800864,부강3리,12719.674,3630.0402,3611025000,,,
838,26001,6800865,부강성당,12719.2816,3629.8908,3611025000,,,
839,26001,6800866,부강삼거리,12715.8214,3629.3658,3611025000,,,
840,26001,6800867,등곡3리(충광농원),12717.3828,3629.882,3611031000,,,
841,26001,6800868,등곡리,12717.0175,3629.9789,3611031000,,,
842,26001,6800869,매포역(노호2리),12716.748,3630.1129,3611031000,,,
843,26001,6800870,등곡2리,12719.2184,3631.9198,3611032000,,,
844,26001,6800871,시목1리,12717.6185,3632.0567,3611031000,,,
845,26001,6800872,시목리,12716.9262,3630.0108,3611031000,,,
846,26001,6800873,시목리  현도중학교,12717.2047,3629.928,3611031000,,,
847,26001,6800874,매봉(매봉리 방면),12717.4006,3629.8564,3611031000,,,
848,26001,6800875,매봉(양지리 방면),12714.0459,3632.2723,3611031000,,,
849,26001,6800876,양지리,12715.8813,3629.2473,3611025000,,,
850,26001,6800877,신탄진,12715.846,3629.2818,3611025000,,,
851,26001,6800878,신탄진,12719.3824,3629.8824,3611025000,,,
852,26001,6800879,양지2리,12719.7484,3630.1104,3611025000,,,
853,26001,6800880,매봉리,12713.0434,3638.7048,3611038000,,,
854,26001,6800881,달계리,12716.2204,3637.0896,3611025000,,,
855,26001,6800882,현도면 행정복지센터  선동리,12716.5096,3636.5616,3611025000,,,
856,26001,6800883,시목리,12721.9828,3629.4774,3611033000,,,
857,26001,6800884,시목1리,12717.5398,3635.2632,3611025000,,,
858,26001,6800885,등곡2리,12714.5302,3630.5391,3611053000,,,
859,26001,6800886,노호1리,12714.368,3630.8579,3611053000,,,
860,26001,6800887,매포역(노호2리),12712.6733,3631.2145,3611035000,,,
861,26001,6800888,등곡리,12716.3512,3628.1228,0,,,
862,26001,6800889,등곡3리(충광농원),12717.6817,3636.1404,0,,,
863,26001,6800890,부강삼거리,12716.3682,3628.1246,0,,,
864,26001,6800891,부강성당,12716.6056,3625.6908,3611034000,,,
865,26001,6800892,부강3리,12716.125,3625.62,3611034000,,,
866,26001,6800893,부강면,12716.6044,3625.6812,3611034000,,,
867,26001,6800894,한화사원아파트,12714.5471,3630.894,3611053000,,,
868,26001,6800895,부강9리,12715.1966,3628.9435,3611051000,,,
869,26001,6800896,금호3리,12717.8247,3636.0799,3611025000,,,
870,26001,6800897,금호2리공단입구,12713.7446,3629.9543,3611035000,,,
871,26001,6800898,금호2리노인회관,12717.2854,3628.4064,3611034000,,,
872,26001,6800899,금호리,12718.8262,3628.224,3611034000,,,
873,26001,6800900,금호2리노인회관,12719.2762,3628.7784,3611034000,,,
874,26001,6800901,금호2리공단입구,12720.5332,3627.7092,3611034000,,,
875,26001,6800902,금호3리,12720.5548,3627.702,3611034000,,,
876,26001,6800903,부강9리,12719.6068,3628.8372,3611034000,,,
877,26001,6800904,한화사원아파트,12719.286,3628.7863,3611034000,,,
878,26001,6800905,부강초등학교,12715.4294,3630.1085,3611052000,,,
879,26001,6800906,부강면,12715.864,3629.889,3611052000,,,
880,26001,6800907,신대1리마을회관,12717.1109,3633.7091,3611036000,,,
881,26001,6800908,죽림리,12714.6861,3629.3757,3611025000,,,
882,26001,6800909,대동초등학교,12715.9985,3629.8003,3611052000,,,
883,26001,6800910,세종시공원묘원,12715.8092,3629.7586,3611052000,,,
884,26001,6800911,백자3리,12717.3015,3626.4096,3611034000,,,
885,26001,6800912,백자2리,12719.0613,3629.8898,3611025000,,,
886,26001,6800913,해정리,12718.7325,3630.087,3611025000,,,
887,26001,6800914,해정2리,12718.3649,3629.9393,3611025000,,,
888,26001,6800915,수신초등학교,12714.3044,3630.1481,3611025000,,,
889,26001,6800916,상록리조트후문,12715.3021,3629.9193,3611052000,,,
890,26001,6800917,상록리조트정문,12714.332,3630.1528,3611025000,,,
891,26001,6800918,장산3리(송내),12715.2946,3629.9359,3611052000,,,
892,26001,6800919,장산4리,12714.5018,3630.8163,3611053000,,,
893,26001,6800920,송내리,12718.2719,3628.893,3611025000,,,
894,26001,6800921,모드니에아파트,12718.1147,3629.2154,3611025000,,,
895,26001,6800922,병천시장,12718.241,3629.4622,3611025000,,,
896,26001,6800923,병천3리,12718.2586,3629.5388,3611025000,,,
897,26001,6800924,유관순열사유적지,12718.0822,3629.2248,3611025000,,,
898,26001,6800925,병천고등학교,12718.1664,3628.8925,3611025000,,,
899,26001,6800926,병천고등학교,12717.689,3636.1431,0,,,
900,26001,6800927,유관순열사유적지,12713.9704,3626.7522,3611034000,,,
901,26001,6800928,병천3리,12716.701,3633.5034,3611036000,,,
902,26001,6800929,병천시장,12718.3936,3636.2184,3611025000,,,
903,26001,6800930,모드니에아파트,12716.755,3634.6656,3611036000,,,
904,26001,6800931,장산4리(상리),12720.7178,3632.3757,3611032000,,,
905,26001,6800932,송내리,12712.6061,3641.9362,3611037000,,,
906,26001,6800933,상록리조트정문,12712.3475,3641.6059,3611037000,,,
907,26001,6800934,상록리조트후문,12713.6683,3635.6685,3611036000,,,
908,26001,6800935,수신초등학교,12713.6471,3635.8648,3611036000,,,
909,26001,6800936,수신면사무소,12713.0497,3635.7144,3611036000,,,
910,26001,6800937,속샘말삼거리,12712.5182,3635.8521,3611037000,,,
911,26001,6800938,해정2리,12712.5085,3635.8602,3611036000,,,
912,26001,6800939,해정리,12713.0624,3635.7134,3611036000,,,
913,26001,6800940,백자2리,12713.6394,3635.8635,3611036000,,,
914,26001,6800941,백자4리,12714.8353,3629.7633,3611025000,,,
915,26001,6800942,백자3리,12714.51,3629.7705,3611025000,,,
916,26001,6800943,세종시공원묘원,12714.5874,3629.5675,3611025000,,,
917,26001,6800944,반석역,12714.891,3629.6177,3611025000,,,
918,26001,6800945,반석역,12714.9688,3629.4931,3611025000,,,
919,26001,6800946,대동초등학교,12715.3025,3629.4541,3611025000,,,
920,26001,6800947,해밀리,12715.4913,3629.4731,3611025000,,,
921,26001,6800948,한별리,12716.7453,3628.3451,3611025000,,,
922,26001,6800949,한별리,12716.73,3628.3348,3611025000,,,
923,26001,6800950,해밀리,12714.9599,3628.8273,3611025000,,,
924,26001,6800951,새롬동.나성동,12714.6902,3629.3673,3611025000,,,
925,26001,6800952,다정동,12718.9927,3635.5204,3611025000,,,
926,26001,6800953,정부세종청사남측,12708.9359,3642.3483,3611039000,,,
927,26001,6800954,해밀리,12708.831,3642.6311,3611039000,,,
928,26001,6800955,한별리,12709.488,3643.4702,3611039000,,,
929,26001,6800956,누리리-1,12721.5244,3633.0438,3611032000,,,
930,26001,6800957,북측환승터미널,12717.4183,3634.4108,3611025000,,,
931,26001,6800958,북측환승터미널,12714.0427,3639.7537,0,,,
932,26001,6800959,누리리,12720.3699,3633.3556,3611032000,,,
933,26001,6800960,누리리-1,12719.5072,3629.6256,3611034000,,,
934,26001,6800961,한별리,12716.2792,3630.2298,3611052000,,,
935,26001,6800962,해밀리,12716.6428,3630.1296,3611031000,,,
936,26001,6800963,정부세종청사남측,12716.3974,3630.3648,3611031000,,,
937,26001,6800964,다정동,12710.6398,3636.9606,3611037000,,,
938,26001,6800965,새롬동.나성동,12710.383,3636.5856,3611037000,,,
939,26001,6800966,오송역,12711.3664,3636.1914,3611037000,,,
940,26001,6800967,노송1리(노리미),12710.4652,3635.8494,3611037000,,,
941,26001,6800968,응암4리,12710.3608,3636.5562,3611037000,,,
942,26001,6800969,응암3리입구,12710.5204,3637.611,3611037000,,,
943,26001,6800970,갈산2리,12711.4006,3637.5516,3611037000,,,
944,26001,6800971,응암3리입구,12711.8842,3637.4664,3611037000,,,
945,26001,6800972,응암4리,12711.409,3637.5588,3611037000,,,
946,26001,6800973,노송1리(노리미),12710.5024,3637.6188,3611037000,,,
947,26001,6800974,연동중학교,12710.47,3637.8672,3611037000,,,
948,26001,6800975,청정아파트,12710.5894,3638.3832,3611037000,,,
949,26001,6800976,명학2리(황룡사),12711.2404,3639.2964,3611037000,,,
950,26001,6800977,청봉사,12711.3628,3639.6282,3611037000,,,
951,26001,6800978,용운사,12711.4678,3639.8154,3611037000,,,
952,26001,6800979,합강2리,12711.6574,3640.1586,3611037000,,,
953,26001,6800980,합강공원,12711.7162,3640.2618,3611037000,,,
954,26001,6800981,합강2리,12715.342,3628.4946,3611051000,,,
955,26001,6800982,용운사,12716.7022,3632.9202,3611031000,,,
956,26001,6800983,명학2리(용당),12716.6284,3632.6892,3611031000,,,
957,26001,6800984,청봉사,12716.4604,3632.49,3611031000,,,
958,26001,6800985,명학2리(황룡사),12718.6978,3631.1506,3611031000,,,
959,26001,6800986,청정아파트,12715.2946,3629.9359,3611052000,,,
960,26001,6800987,부강버스정류소,12715.3021,3629.9193,3611052000,,,
961,26001,6800988,부동리마을회관,12716.6086,3632.6586,3611031000,,,
962,26001,6800989,와촌1리(대실),12712.3066,3629.8104,3611035000,,,
963,26001,6800990,번암터,12712.4296,3630.1404,3611035000,,,
964,26001,6800991,세종기숙학원,12721.0948,3631.611,3611032000,,,
965,26001,6800992,와촌리(기와말),12721.1032,3631.7448,3611032000,,,
966,26001,6800993,와촌보건진료소,12720.8164,3632.4696,3611032000,,,
967,26001,6800994,대륙테크놀로지,12720.5512,3632.577,3611032000,,,
968,26001,6800995,효방동,12719.8714,3631.563,3611032000,,,
969,26001,6800996,와촌3리(은암),12712.273,3640.9176,3611037000,,,
970,26001,6800997,용암2리입구,12712.318,3641.3394,3611037000,,,
971,26001,6800998,용암2리마을회관,12711.8956,3641.943,3611037000,,,
972,26001,6800999,용암1리마을회관,12711.307,3642.3564,3611039000,,,
973,26001,6801000,용암2구(띠실),12711.5308,3642.1722,3611037000,,,
974,26001,6801001,용암2구(띠실입구),12711.3856,3641.9646,3611037000,,,
975,26001,6801002,와촌3리(은암),12711.3358,3641.7966,3611037000,,,
976,26001,6801003,금박골,12711.5098,3641.2788,3611037000,,,
977,26001,6801004,효방동,12715.5771,3630.0532,3611052000,,,
978,26001,6801005,대륙테크놀로지,12715.8334,3631.7191,3611031000,,,
979,26001,6801006,와촌보건진료소,12716.5162,3632.0262,3611031000,,,
980,26001,6801007,와촌리(기와말),12719.716,3637.1586,4371025600,,,
981,26001,6801008,번암터,12716.5966,3632.046,3611031000,,,
982,26001,6801009,와촌1리(대실),12715.8868,3631.7778,3611031000,,,
983,26001,6801010,부동리마을회관,12716.464,3632.5446,3611031000,,,
984,26001,6801011,방축골,12714.6652,3631.9086,3611053000,,,
985,26001,6801012,노곡리,12714.6378,3631.9537,3611053000,,,
986,26001,6801013,자이아파트정문,12716.443,3632.538,3611031000,,,
987,26001,6801014,대평리,12718.48,3634.5948,3611032000,,,
988,26001,6801015,금남면사무소,12718.4842,3634.1406,3611032000,,,
989,26001,6801016,발산리,12718.2232,3633.6228,3611032000,,,
990,26001,6801017,도암리입구,12718.5376,3632.3706,3611032000,,,
991,26001,6801018,감성초등학교,12718.6852,3632.3496,3611032000,,,
992,26001,6801019,감성리,12719.0542,3632.1882,3611032000,,,
993,26001,6801020,두만리,12712.6384,3627.0618,3611035000,,,
994,26001,6801021,국곡리,12714.7012,3627.9282,3611051000,,,
995,26001,6801022,국곡리32사단,12714.3142,3628.5384,3611035000,,,
996,26001,6801023,국곡리,12713.5948,3629.286,3611035000,,,
997,26001,6801024,옹기마을,12713.3326,3629.5122,3611035000,,,
998,26001,6801025,용담리,12712.951,3629.6028,3611035000,,,
999,26001,6801026,안산교,12717.6706,3631.599,3611031000,,,
1000,26001,6801027,안상산성,12717.0628,3630.6228,3611031000,,,
1001,26001,6801028,안산1동,12717.0664,3630.612,3611031000,,,
1002,26001,6801029,국방과학연구소,12717.6808,3631.5882,3611031000,,,
1003,26001,6801030,국방과학연구소,12722.3656,3628.4736,3020058000,,,
1004,26001,6801031,안산1동,12723.2776,3628.3218,3020058000,,,
1005,26001,6801032,안산산성,12723.4228,3628.002,3020058000,,,
1006,26001,6801033,안산교,12723.4222,3627.8256,3020058000,,,
1007,26001,6801034,용담리,12723.1132,3627.534,3020058000,,,
1008,26001,6801035,옹기마을,12723.0352,3626.7276,3020058000,,,
1009,26001,6801036,국곡리,12723.16,3626.4642,3020058000,,,
1010,26001,6801037,국곡리32사단,12723.0448,3626.6934,3020058000,,,
1011,26001,6801038,국곡리,12723.3292,3627.6312,3020058000,,,
1012,26001,6801039,두만리,12723.2782,3628.3266,3020058000,,,
1013,26001,6801040,감성리,12722.7724,3628.4988,3020058000,,,
1014,26001,6801041,감성초등학교,12722.368,3628.479,3020058000,,,
1015,26001,6801042,도암리입구,12716.3902,3637.956,3611038000,,,
1016,26001,6801043,발산리,12709.9672,3641.274,3611037000,,,
1017,26001,6801044,금남면사무소,12710.143,3641.172,3611037000,,,
1018,26001,6801045,대평리,12710.6368,3640.9668,3611037000,,,
1019,26001,6801046,부강버스정류소,12710.8804,3640.866,3611037000,,,
1020,26001,6801047,세종장례식장입구,12711.487,3640.818,3611037000,,,
1021,26001,6801048,전의역,12716.0206,3639.2214,3611038000,,,
1022,26001,6801049,전의역,12715.5376,3630.8898,3611052000,,,
1023,26001,6801050,자이아파트,12715.6903,3630.3041,3611052000,,,
1024,26001,6801051,용포리,12716.4288,3628.1559,3611051000,,,
1025,26001,6801052,공정거래위원회,12718.8922,3623.493,3020054700,,,
1026,26001,6801053,정부세종청사북측,12718.9084,3623.4852,3020054700,,,
1027,26001,6801054,정부세종청사남측,12716.4401,3628.158,3611051000,,,
1028,26001,6801055,다정동(대성고등학교),12715.7458,3628.8204,3611051000,,,
1029,26001,6801056,새롬동.나성동,12715.8381,3631.7124,3611031000,,,
1030,26001,6801057,한솔동(첫마을),12716.5994,3632.0303,3611031000,,,
1031,26001,6801058,첫마을3단지,12715.8804,3631.7803,3611031000,,,
1032,26001,6801059,첫마을6단지,12714.0545,3630.5362,3611053000,,,
1033,26001,6801060,첫마을5단지,12711.5363,3632.0988,3611035000,,,
1034,26001,6801061,첫마을4단지,12711.0531,3631.6664,3611035000,,,
1035,26001,6801062,첫마을1단지,12711.0625,3631.6618,3611035000,,,
1036,26001,6801063,한솔동(첫마을),12711.5463,3632.0983,3611035000,,,
1037,26001,6801064,대평삼거리,12714.0618,3630.556,3611053000,,,
1038,26001,6801065,두만2리,12714.0044,3630.7771,3611053000,,,
1039,26001,6801066,두만2리,12714.025,3630.9367,3611053000,,,
1040,26001,6801067,대평삼거리,12714.2917,3631.0398,3611053000,,,
1041,26001,6801068,새롬동.나성동,12714.4345,3631.2026,3611053000,,,
1042,26001,6801069,다정동(대성고등학교),12714.668,3631.1269,3611053000,,,
1043,26001,6801070,정부세종청사남측,12714.934,3631.1393,3611053000,,,
1044,26001,6801071,정부세종청사북측,12715.7641,3630.7775,3611052000,,,
1045,26001,6801072,공정거래위원회,12716.4788,3628.2074,3611051000,,,
1046,26001,6801073,송문리(원송정),12717.1102,3630.2898,3611031000,,,
1047,26001,6801074,송문리,12716.6464,3630.1404,3611031000,,,
1048,26001,6801075,송문리입구,12716.269,3630.2448,3611052000,,,
1049,26001,6801076,의랑초등학교,12717.1198,3630.2928,3611031000,,,
1050,26001,6801077,용현리(효도마을),12707.4322,3627.6084,4415054000,,,
1051,26001,6801078,용암2리입구,12722.1994,3628.509,3020058000,,,
1052,26001,6801079,용암2리입구,12722.026,3628.509,3020058000,,,
1053,26001,6801080,용현리(효도마을),12716.7094,3632.9214,3611031000,,,
1054,26001,6801081,송문리,12716.6422,3633.2814,3611031000,,,
1055,26001,6801082,송문리(원송정),12716.0146,3632.6244,3611031000,,,
1056,26001,6801083,외삼1동,12715.489,3632.6976,3611031000,,,
1057,26001,6801084,노은도서관,12715.3018,3632.7048,3611031000,,,
1058,26001,6801085,지족초등학교,12714.9532,3632.7612,3611031000,,,
1059,26001,6801086,노은역,12714.8098,3632.6712,3611031000,,,
1060,26001,6801087,월드컵경기장역,12714.6346,3632.6304,3611031000,,,
1061,26001,6801088,노은농수산시장,12713.8473,3632.4514,3611031000,,,
1062,26001,6801089,노은농수산시장,12714.2158,3632.6712,3611031000,,,
1063,26001,6801090,월드컵경기장역,12714.6646,3632.6076,3611031000,,,
1064,26001,6801091,노은역,12714.7972,3632.652,3611031000,,,
1065,26001,6801092,외삼1동,12714.9628,3632.7552,3611031000,,,
1066,26001,6801093,세종터미널,12715.2916,3632.6988,3611031000,,,
1067,26001,6801094,세종터미널,12715.489,3632.6892,3611031000,,,
1068,26001,6801095,한솔중학교(첫마을7단지),12711.9778,3630.4032,3611035000,,,
1069,26001,6801096,한솔중학교(첫마을7단지),12711.871,3630.6072,3611035000,,,
1070,26001,6801097,첫마을7단지,12712.2874,3632.5878,3611035000,,,
1071,26001,6801098,문곡1리,12712.357,3632.8296,3611035000,,,
1072,26001,6801099,세종하이텍고등학교,12712.5076,3632.9358,3611035000,,,
1073,26001,6801100,문곡3리,12712.948,3633.1333,3611035000,,,
1074,26001,6801101,문곡2리,12712.7596,3633.7344,3611035000,,,
1075,26001,6801102,문곡2리,12712.3492,3632.8254,3611035000,,,
1076,26001,6801103,문곡3리,12712.2724,3632.5824,3611035000,,,
1077,26001,6801104,세종하이텍고등학교,12712.1233,3632.4111,3611035000,,,
1078,26001,6801105,문곡1리,12711.4756,3632.2824,3611035000,,,
1079,26001,6801106,부강면생활체육관,12711.2776,3632.5512,3611035000,,,
1080,26001,6801107,부강버스정류소,12711.1792,3633.0804,4415036000,,,
1081,26001,6801108,수산리(방아다리),12711.2692,3632.547,3611035000,,,
1082,26001,6801109,은하수공원(종점),12711.4396,3632.3094,3611035000,,,
1083,26001,6801110,은하수공원(기점),12711.8416,3630.8772,3611035000,,,
1084,26001,6801111,첫마을1단지,12711.8488,3630.6108,3611035000,,,
1085,26001,6801112,첫마을4단지,12711.9706,3630.3912,3611035000,,,
1086,26001,6801113,첫마을5단지,12712.4206,3630.1344,3611035000,,,
1087,26001,6801114,첫마을6단지,12712.3186,3629.8284,3611035000,,,
1088,26001,6801115,첫마을7단지,12712.6318,3630.0414,3611035000,,,
1089,26001,6801116,첫마을3단지,12712.9552,3630.0096,3611035000,,,
1090,26001,6801117,소정2리(넉바위),12714.8416,3629.949,3611051000,,,
1091,26001,6801118,운당2리,12714.7965,3629.9668,3611053000,,,
1092,26001,6801119,소정3리,12713.4388,3629.9352,3611035000,,,
1093,26001,6801120,석곡리,12712.9336,3630.0366,3611035000,,,
1094,26001,6801121,영치리,12712.6726,3630.0654,3611035000,,,
1095,26001,6801122,금천1리,12714.7678,3627.924,3611051000,,,
1096,26001,6801123,두만2리,12712.6744,3627.6948,3611035000,,,
1097,26001,6801124,심중리시민스포츠센터,12712.7086,3627.465,3611035000,,,
1098,26001,6801125,심중2리,12712.624,3626.9184,3611035000,,,
1099,26001,6801126,보덕1리,12714.2146,3632.6616,3611031000,,,
1100,26001,6801127,한마음효요양병원,12719.6452,3631.2876,3611032000,,,
1101,26001,6801128,한마음효요양병원,12719.0452,3632.1931,3611032000,,,
1102,26001,6801129,보덕1리,12718.8158,3632.2419,3611032000,,,
1103,26001,6801130,용호3리,12718.6918,3632.3545,3611032000,,,
1104,26001,6801131,용호2리,12718.5425,3632.3772,3611032000,,,
1105,26001,6801132,용호리(구판장),12718.623,3632.8192,3611032000,,,
1106,26001,6801133,용호1리,12718.2287,3633.6197,3611032000,,,
1107,26001,6801134,문주리,12718.4869,3634.6091,3611032000,,,
1108,26001,6801135,송용3리,12719.0351,3634.8518,3611032000,,,
1109,26001,6801136,송용3리(신촌),12711.8092,3640.8282,3611037000,,,
1110,26001,6801137,예양2리(강촌),12711.9496,3640.5654,3611037000,,,
1111,26001,6801138,예양2리,12712.6426,3640.3242,3611038000,,,
1112,26001,6801139,조치원역뒤편,12712.8568,3639.7452,3611038000,,,
1113,26001,6801140,조치원역(뒷편),12712.8328,3639.159,3611038000,,,
1114,26001,6801141,세종중학교,12712.8082,3638.9729,3611038000,,,
1115,26001,6801142,삼성전기,12713.044,3638.163,3611038000,,,
1116,26001,6801144,세종장례식장입구,12713.0527,3638.7051,3611038000,,,
1117,26001,6801145,국무조정실(한뜰마을3단지),12712.8172,3638.9776,3611038000,,,
1118,26001,6801146,세종호수공원,12712.819,3639.1416,3611038000,,,
1119,26001,6801148,세종소방서,12712.8622,3639.7566,3611038000,,,
1120,26001,6801149,인사혁신처,12712.6534,3640.3218,3611038000,,,
1121,26001,6801150,모가엘가아파트,12712.378,3640.5666,3611037000,,,
1122,26001,6801151,범지기마을10단지,12711.9616,3640.5732,3611037000,,,
1123,26001,6801152,아름초등학교,12711.8416,3640.8144,3611037000,,,
1124,26001,6801153,범지기마을6 11단지,12715.5946,3630.1038,3611052000,,,
1125,26001,6801154,중흥S클래스센텀파크,12715.3894,3629.6946,3611052000,,,
1126,26001,6801155,가재마을11 12단지,12715.4374,3629.2626,3611051000,,,
1127,26001,6801156,연양초등학교,12715.7069,3628.8649,3611051000,,,
1128,26001,6801157,산업부(과기정통부),12715.7122,3628.8773,3611051000,,,
1129,26001,6801158,문화체육관광부,12715.552,3629.031,3611051000,,,
1130,26001,6801159,국립세종도서관,12715.096,3628.8114,3611051000,,,
1131,26001,6801160,제3주차장,12714.9838,3628.6572,3611051000,,,
1132,26001,6801161,한국개발연구원(KDI),12715.1956,3628.5018,3611051000,,,
1133,26001,6801162,한국조세재정연구원,12719.5096,3633.4776,3611032000,,,
1134,26001,6801163,한국조세재정연구원,12722.08,3631.677,3611033000,,,
1135,26001,6801164,한국개발연구원(KDI),12722.212,3631.6866,3611033000,,,
1136,26001,6801165,도램마을9단지,12722.3308,3631.6656,3611033000,,,
1137,26001,6801166,제3주차장,12722.9386,3630.7998,3611033000,,,
1138,26001,6801167,문화체육관광부,12723.0922,3630.4638,3611033000,,,
1139,26001,6801168,산업부(과기정통부),12723.5632,3629.8518,3611033000,,,
1140,26001,6801169,진의리,12724.1374,3629.6256,3611033000,,,
1141,26001,6801170,진의리,12724.627,3629.427,4371037000,,,
1142,26001,6801171,세종호수공원,12724.8592,3629.382,4371037000,,,
1143,26001,6801172,국무조정실(한뜰마을3단지),12725.4586,3629.037,4371037000,,,
1144,26001,6801173,송선2리,12725.5552,3628.4232,4371037000,,,
1145,26001,6801174,인사혁신처,12725.6008,3627.552,4371037000,,,
1146,26001,6801175,신관사거리,12725.6176,3627.558,4371037000,,,
1147,26001,6801176,신관사거리,12725.4802,3628.2522,4371037000,,,
1148,26001,6801177,양지중학교,12725.4556,3629.0982,4371037000,,,
1149,26001,6801178,도담초 중 고등학교,12724.873,3629.3892,4371037000,,,
1150,26001,6801179,아름동커뮤니티센터,12724.6366,3629.4348,4371037000,,,
1151,26001,6801180,아름중학교,12724.147,3629.6316,3611033000,,,
1152,26001,6801181,아름동커뮤니티센터,12723.9148,3629.7102,3611033000,,,
1153,26001,6801188,구즉동,12723.583,3629.8422,3611033000,,,
1154,26001,6801192,신탄진동행정복지센터,12722.956,3630.795,3611033000,,,
1155,26001,6801193,신탄진동행정복지센터,12722.32,3631.6752,3611033000,,,
1156,26001,6801194,백자4리,12722.2228,3631.6932,3611033000,,,
1157,26001,6801195,수신면사무소,12722.092,3631.6758,3611033000,,,
1158,26001,6801196,장산3리(송내),12721.9626,3631.7992,3611033000,,,
1159,26001,6801197,장산4리(상리),12711.4192,3629.7558,3611035000,,,
1160,26001,6801198,태산리,12716.2198,3639.654,3611038000,,,
1161,26001,6801199,의랑초등학교,12716.3626,3639.7896,3611038000,,,
1162,26001,6801200,금흥교(정보고),12716.362,3640.1592,3611038000,,,
1163,26001,6801201,장기산업단지,12716.2468,3640.3746,3611038000,,,
1164,26001,6801202,봉산리(국제기계),12715.7884,3640.8438,3611038000,,,
1165,26001,6801203,봉산리(국제기계),12715.9174,3641.007,3611038000,,,
1166,26001,6801204,봉산리(중뜸),12716.3458,3641.5674,3611038000,,,
1167,26001,6801205,봉산리(중뜸),12716.5648,3642.1284,4413135000,,,
1168,26001,6801207,번암아파트후문,12716.4502,3642.6408,4413135000,,,
1169,26001,6801208,고려대학교,12716.7856,3643.6152,4413135000,,,
1170,26001,6801209,조치원버스터미널,12717.0592,3643.9704,4413135000,,,
1171,26001,6801210,죽림리,12717.0442,3644.199,4413135000,,,
1172,26001,6801211,봉안리(다름고개),12717.3556,3644.7114,4413135000,,,
1173,26001,6801212,성강리마을회관,12717.4546,3644.8008,4413135000,,,
1174,26001,6801215,남곡리마을회관,12717.8284,3645.5394,4413136000,,,
1175,26001,6801216,황용리(황용1교),12717.9358,3645.666,4413136000,,,
1176,26001,6801217,황용리,12718.0468,3645.7314,4413136000,,,
